sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_3_price,comp_4_price,comp_5_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price
File Folders SKU 21,2022-08-22,18.89,28,529.0,124.0,185.0,79.0,12.0,129.0,28.14,,,,,28.14,28.14,543.0,14.99,23.99
File Folders SKU 21,2022-08-23,18.79,21,395.0,93.0,139.0,59.0,8.0,96.0,28.14,,,,,28.14,28.14,525.0,14.99,23.99
File Folders SKU 21,2022-08-24,18.89,16,302.0,71.0,106.0,45.0,12.0,68.0,28.14,,,,,28.14,28.14,512.0,14.99,23.99
File Folders SKU 21,2022-08-25,18.69,24,449.0,107.0,158.0,67.0,6.0,111.0,28.14,,,,,28.14,28.14,476.0,14.99,23.99
File Folders SKU 21,2022-08-26,18.89,13,246.0,58.0,86.0,37.0,10.0,55.0,28.14,,,,,28.14,28.14,459.0,14.99,23.99
File Folders SKU 21,2022-08-27,18.99,7,133.0,31.0,46.0,20.0,7.0,29.0,28.14,,,,,28.14,28.14,434.0,14.99,23.99
File Folders SKU 21,2022-08-28,18.99,4,76.0,18.0,26.0,11.0,1.0,20.0,28.14,,,,,28.14,28.14,423.0,14.99,23.99
File Folders SKU 21,2022-08-29,18.89,15,283.0,67.0,99.0,42.0,3.0,72.0,28.14,,,,,28.14,28.14,412.0,14.99,23.99
File Folders SKU 21,2022-08-30,18.89,10,189.0,44.0,66.0,28.0,8.0,43.0,28.14,,,,,28.14,28.14,392.0,14.99,23.99
File Folders SKU 21,2022-08-31,18.99,21,399.0,93.0,139.0,60.0,11.0,96.0,28.14,,,,,28.14,28.14,391.0,14.99,23.99
File Folders SKU 21,2022-09-01,18.89,16,302.0,71.0,106.0,45.0,9.0,71.0,28.14,,,,,28.14,28.14,381.0,14.99,23.99
File Folders SKU 21,2022-09-02,18.69,31,579.0,138.0,205.0,87.0,9.0,140.0,28.14,,,,,28.14,28.14,368.0,14.99,23.99
File Folders SKU 21,2022-09-03,18.99,10,190.0,44.0,66.0,28.0,2.0,50.0,28.14,,,,,28.14,28.14,353.0,14.99,23.99
File Folders SKU 21,2022-09-04,18.99,4,76.0,18.0,26.0,11.0,2.0,19.0,28.14,,,,,28.14,28.14,580.0,14.99,23.99
File Folders SKU 21,2022-09-05,18.99,10,190.0,44.0,66.0,28.0,5.0,47.0,28.14,,,,,28.14,28.14,566.0,14.99,23.99
File Folders SKU 21,2022-09-06,18.99,23,437.0,102.0,152.0,66.0,5.0,112.0,28.14,,,,,28.14,28.14,556.0,14.99,23.99
File Folders SKU 21,2022-09-07,18.99,36,684.0,160.0,238.0,103.0,6.0,177.0,28.14,,,,,28.14,28.14,537.0,14.99,23.99
File Folders SKU 21,2022-09-08,18.89,12,227.0,53.0,79.0,34.0,7.0,54.0,28.14,,,,,28.14,28.14,532.0,14.99,23.99
File Folders SKU 21,2022-09-09,18.79,17,319.0,75.0,112.0,48.0,7.0,77.0,28.14,,,,,28.14,28.14,753.0,14.99,23.99
File Folders SKU 21,2022-09-10,18.99,11,209.0,49.0,73.0,31.0,5.0,51.0,28.14,,,,,28.14,28.14,,14.99,23.99
File Folders SKU 21,2022-09-11,18.99,13,247.0,58.0,86.0,37.0,6.0,60.0,28.14,,,,,28.14,28.14,,14.99,23.99
File Folders SKU 21,2022-09-12,18.89,28,529.0,124.0,185.0,79.0,12.0,129.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-13,18.89,16,302.0,71.0,106.0,45.0,8.0,72.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-14,18.89,28,529.0,124.0,185.0,79.0,8.0,133.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-15,18.99,12,228.0,53.0,79.0,34.0,4.0,58.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-16,18.99,17,323.0,75.0,112.0,48.0,7.0,81.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-17,18.89,4,76.0,18.0,26.0,11.0,3.0,18.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-18,18.99,8,152.0,36.0,53.0,23.0,4.0,36.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-19,18.89,11,208.0,49.0,73.0,31.0,7.0,48.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-20,18.59,21,390.0,93.0,139.0,58.0,6.0,94.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-21,18.89,28,529.0,124.0,185.0,79.0,7.0,134.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-22,18.89,17,321.0,75.0,112.0,48.0,4.0,82.0,27.75,,,,,27.75,27.75,,14.99,23.99
File Folders SKU 21,2022-09-23,18.79,19,357.0,84.0,125.0,54.0,10.0,84.0,27.75,,,,,27.75,27.75,650.0,14.99,23.99
File Folders SKU 21,2022-09-24,18.99,8,152.0,36.0,53.0,23.0,2.0,38.0,27.75,,,,,27.75,27.75,494.0,14.99,23.99
File Folders SKU 21,2022-09-25,18.99,4,76.0,18.0,26.0,11.0,4.0,17.0,27.75,,,,,27.75,27.75,459.0,14.99,23.99
File Folders SKU 21,2022-09-26,18.69,27,505.0,120.0,178.0,76.0,6.0,125.0,26.38,,,,,26.38,26.38,452.0,14.99,23.99
File Folders SKU 21,2022-09-27,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.38,,,,,26.38,26.38,431.0,14.99,23.99
File Folders SKU 21,2022-09-28,17.99,22,396.0,98.0,145.0,59.0,5.0,89.0,26.38,,,,,26.38,26.38,429.0,14.99,23.99
File Folders SKU 21,2022-09-29,12.49,12,150.0,53.0,79.0,22.0,3.0,-7.0,26.38,,,,,26.38,26.38,409.0,14.99,23.99
File Folders SKU 21,2022-09-30,18.99,13,247.0,58.0,86.0,37.0,3.0,63.0,26.38,,,,,26.38,26.38,522.0,14.99,23.99
File Folders SKU 21,2022-10-01,18.99,8,152.0,36.0,53.0,23.0,2.0,38.0,26.38,,,,,26.38,26.38,512.0,14.99,23.99
File Folders SKU 21,2022-10-02,18.99,5,95.0,22.0,33.0,14.0,2.0,24.0,26.38,,,,,26.38,26.38,501.0,14.99,23.99
File Folders SKU 21,2022-10-03,18.69,20,374.0,89.0,132.0,56.0,8.0,89.0,27.23,,,,,27.23,27.23,484.0,14.99,23.99
File Folders SKU 21,2022-10-04,18.79,23,432.0,102.0,152.0,65.0,3.0,110.0,27.23,,,,,27.23,27.23,469.0,14.99,23.99
File Folders SKU 21,2022-10-05,18.89,21,397.0,93.0,139.0,60.0,6.0,99.0,27.23,,,,,27.23,27.23,461.0,14.99,23.99
File Folders SKU 21,2022-10-06,18.89,20,378.0,89.0,132.0,57.0,3.0,97.0,27.23,,,,,27.23,27.23,448.0,14.99,23.99
File Folders SKU 21,2022-10-07,18.89,9,170.0,40.0,59.0,26.0,6.0,39.0,27.23,,,,,27.23,27.23,432.0,14.99,23.99
File Folders SKU 21,2022-10-08,18.99,4,76.0,18.0,26.0,11.0,3.0,18.0,27.23,,,,,27.23,27.23,409.0,14.99,23.99
File Folders SKU 21,2022-10-09,18.89,11,208.0,49.0,73.0,31.0,2.0,53.0,27.23,,,,,27.23,27.23,386.0,14.99,23.99
File Folders SKU 21,2022-10-10,14.69,31,455.0,138.0,205.0,68.0,5.0,39.0,27.23,,,,,27.23,27.23,380.0,14.99,23.99
File Folders SKU 21,2022-10-11,18.99,22,418.0,98.0,145.0,63.0,6.0,106.0,27.23,,,,,27.23,27.23,372.0,14.99,23.99
File Folders SKU 21,2022-10-12,18.79,13,244.0,58.0,86.0,37.0,6.0,57.0,25.99,,,,,25.99,25.99,351.0,14.99,23.99
File Folders SKU 21,2022-10-13,18.89,14,264.0,62.0,92.0,40.0,5.0,65.0,25.99,,,,,25.99,25.99,321.0,14.99,23.99
File Folders SKU 21,2022-10-14,18.79,29,545.0,129.0,191.0,82.0,7.0,136.0,25.99,,,,,25.99,25.99,312.0,14.99,23.99
File Folders SKU 21,2022-10-15,18.99,7,133.0,31.0,46.0,20.0,4.0,32.0,25.99,,,,,25.99,25.99,295.0,14.99,23.99
File Folders SKU 21,2022-10-16,18.99,9,171.0,40.0,59.0,26.0,1.0,45.0,25.99,,,,,25.99,25.99,278.0,14.99,23.99
File Folders SKU 21,2022-10-17,18.99,28,532.0,124.0,185.0,80.0,4.0,139.0,25.99,,,,,25.99,25.99,265.0,14.99,23.99
File Folders SKU 21,2022-10-18,18.89,14,264.0,62.0,92.0,40.0,8.0,62.0,25.99,,,,,25.99,25.99,241.0,14.99,23.99
File Folders SKU 21,2022-10-19,18.69,25,467.0,111.0,165.0,70.0,2.0,119.0,25.99,,,,,25.99,25.99,238.0,14.99,23.99
File Folders SKU 21,2022-10-20,20.19,14,283.0,62.0,92.0,42.0,2.0,85.0,25.99,,,,,25.99,25.99,216.0,14.99,23.99
File Folders SKU 21,2022-10-21,18.79,9,169.0,40.0,59.0,25.0,3.0,42.0,25.99,,,,,25.99,25.99,203.0,14.99,23.99
File Folders SKU 21,2022-10-22,18.89,9,170.0,40.0,59.0,26.0,2.0,43.0,25.99,,,,,25.99,25.99,173.0,14.99,23.99
File Folders SKU 21,2022-10-23,18.99,6,114.0,27.0,40.0,17.0,4.0,26.0,25.99,,,,,25.99,25.99,165.0,14.99,23.99
File Folders SKU 21,2022-10-24,18.29,30,549.0,133.0,198.0,82.0,3.0,133.0,25.99,,,,,25.99,25.99,158.0,14.99,23.99
File Folders SKU 21,2022-10-25,18.59,33,613.0,147.0,218.0,92.0,6.0,150.0,25.99,,,,,25.99,25.99,150.0,14.99,23.99
File Folders SKU 21,2022-10-26,18.89,23,434.0,102.0,152.0,65.0,5.0,110.0,25.99,,,,,25.99,25.99,136.0,14.99,23.99
File Folders SKU 21,2022-10-27,18.89,31,586.0,138.0,205.0,88.0,4.0,151.0,25.99,,,,,25.99,25.99,116.0,14.99,23.99
File Folders SKU 21,2022-10-28,18.99,5,95.0,22.0,33.0,14.0,5.0,21.0,25.99,,,,,25.99,25.99,89.0,14.99,23.99
File Folders SKU 21,2022-10-29,18.99,1,19.0,4.0,7.0,3.0,2.0,3.0,25.99,,,,,25.99,25.99,71.0,14.99,23.99
File Folders SKU 21,2022-10-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,34.0,14.99,23.99
File Folders SKU 21,2022-10-31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,11.0,14.99,23.99
File Folders SKU 21,2022-11-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,10.0,14.99,23.99
File Folders SKU 21,2022-11-02,18.99,1,19.0,4.0,7.0,3.0,1.0,4.0,25.99,,,,,25.99,25.99,8.0,14.99,23.99
File Folders SKU 21,2022-11-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,,14.99,23.99
File Folders SKU 21,2022-11-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,2.0,14.99,23.99
File Folders SKU 21,2022-11-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,2.0,14.99,23.99
File Folders SKU 21,2022-11-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,2.0,14.99,23.99
File Folders SKU 21,2022-11-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,2.0,14.99,23.99
File Folders SKU 21,2022-11-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-17,18.99,1,19.0,4.0,7.0,3.0,2.0,3.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-18,18.99,1,19.0,4.0,7.0,3.0,1.0,4.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-11-19,18.99,2,38.0,9.0,13.0,6.0,3.0,7.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,4.0,14.99,23.99
File Folders SKU 21,2022-11-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-27,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-28,18.99,1,19.0,4.0,7.0,3.0,1.0,4.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,3.0,14.99,23.99
File Folders SKU 21,2022-11-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,2.0,14.99,23.99
File Folders SKU 21,2022-12-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,1.0,14.99,23.99
File Folders SKU 21,2022-12-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,1.0,14.99,23.99
File Folders SKU 21,2022-12-03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,1.0,14.99,23.99
File Folders SKU 21,2022-12-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-12-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-12-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.99,,,,,25.99,25.99,0.0,14.99,23.99
File Folders SKU 21,2022-12-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-08,18.99,1,19.0,4.0,7.0,3.0,0.0,5.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-19,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2022-12-31,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-03,18.99,1,19.0,4.0,7.0,3.0,3.0,2.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-04,18.89,4,76.0,18.0,26.0,11.0,12.0,9.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-05,18.79,4,75.0,18.0,26.0,11.0,13.0,7.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-06,18.89,11,208.0,49.0,73.0,31.0,9.0,46.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-08,18.99,6,114.0,27.0,40.0,17.0,4.0,26.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-09,18.79,6,113.0,27.0,40.0,17.0,8.0,21.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-10,18.99,4,76.0,18.0,26.0,11.0,9.0,12.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-11,18.89,7,132.0,31.0,46.0,20.0,6.0,29.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-12,18.79,9,169.0,40.0,59.0,25.0,8.0,37.0,22.47,,,,,22.47,22.47,0.0,14.99,23.99
File Folders SKU 21,2023-01-13,18.79,14,263.0,62.0,92.0,39.0,9.0,61.0,25.13,,,,,25.13,25.13,0.0,14.99,23.99
File Folders SKU 21,2023-01-14,18.99,7,133.0,31.0,46.0,20.0,7.0,29.0,25.13,,,,,25.13,25.13,0.0,14.99,23.99
File Folders SKU 21,2023-01-15,18.89,3,57.0,13.0,20.0,9.0,4.0,11.0,25.13,,,,,25.13,25.13,151.0,14.99,23.99
File Folders SKU 21,2023-01-16,18.89,9,170.0,40.0,59.0,26.0,15.0,30.0,25.13,,,,,25.13,25.13,150.0,14.99,23.99
File Folders SKU 21,2023-01-17,18.79,15,282.0,67.0,99.0,42.0,11.0,63.0,25.13,,,,,25.13,25.13,149.0,14.99,23.99
File Folders SKU 21,2023-01-18,18.79,33,620.0,147.0,218.0,93.0,12.0,150.0,25.13,,,,,25.13,25.13,294.0,14.99,23.99
File Folders SKU 21,2023-01-19,18.79,8,150.0,36.0,53.0,22.0,11.0,28.0,25.13,,,,,25.13,25.13,282.0,14.99,23.99
File Folders SKU 21,2023-01-20,18.89,11,208.0,49.0,73.0,31.0,13.0,42.0,23.01,,,,,23.01,23.01,269.0,14.99,23.99
File Folders SKU 21,2023-01-21,18.99,11,209.0,49.0,73.0,31.0,22.0,34.0,23.01,,,,,23.01,23.01,241.0,14.99,23.99
File Folders SKU 21,2023-01-22,18.99,11,209.0,49.0,73.0,31.0,15.0,41.0,23.01,,,,,23.01,23.01,226.0,14.99,23.99
File Folders SKU 21,2023-01-23,18.99,18,342.0,80.0,119.0,51.0,19.0,73.0,23.01,,,,,23.01,23.01,201.0,14.99,23.99
File Folders SKU 21,2023-01-24,18.89,24,453.0,107.0,158.0,68.0,15.0,105.0,23.01,,,,,23.01,23.01,193.0,14.99,23.99
File Folders SKU 21,2023-01-25,18.79,18,338.0,80.0,119.0,51.0,19.0,69.0,23.01,,,,,23.01,23.01,167.0,14.99,23.99
File Folders SKU 21,2023-01-26,18.39,42,772.0,186.0,277.0,116.0,28.0,165.0,23.01,,,,,23.01,23.01,141.0,14.99,23.99
File Folders SKU 21,2023-01-27,18.89,17,321.0,75.0,112.0,48.0,16.0,70.0,26.06,,,,,26.06,26.06,103.0,14.99,23.99
File Folders SKU 21,2023-01-28,18.99,12,228.0,53.0,79.0,34.0,24.0,38.0,26.06,,,,,26.06,26.06,322.0,14.99,23.99
File Folders SKU 21,2023-01-29,18.99,5,95.0,22.0,33.0,14.0,16.0,10.0,26.06,,,,,26.06,26.06,306.0,14.99,23.99
File Folders SKU 21,2023-01-30,18.99,17,323.0,75.0,112.0,48.0,25.0,63.0,26.06,,,,,26.06,26.06,282.0,14.99,23.99
File Folders SKU 21,2023-01-31,18.89,23,434.0,102.0,152.0,65.0,29.0,86.0,26.06,,,,,26.06,26.06,270.0,14.99,23.99
File Folders SKU 21,2023-02-01,18.79,21,395.0,93.0,139.0,59.0,22.0,82.0,26.06,,,,,26.06,26.06,267.0,14.99,23.99
File Folders SKU 21,2023-02-02,18.79,21,395.0,93.0,139.0,59.0,23.0,81.0,26.06,,,,,26.06,26.06,259.0,14.99,23.99
File Folders SKU 21,2023-02-03,18.79,21,395.0,93.0,139.0,59.0,20.0,84.0,28.13,,,,,28.13,28.13,248.0,14.99,23.99
File Folders SKU 21,2023-02-04,18.79,21,395.0,93.0,139.0,59.0,22.0,82.0,28.13,,,,,28.13,28.13,247.0,14.99,23.99
File Folders SKU 21,2023-02-05,18.79,21,395.0,93.0,139.0,59.0,21.0,83.0,28.13,,,,,28.13,28.13,485.0,14.99,23.99
File Folders SKU 21,2023-02-06,18.79,21,395.0,93.0,139.0,59.0,25.0,79.0,28.13,,,,,28.13,28.13,484.0,14.99,23.99
File Folders SKU 21,2023-02-07,18.69,37,692.0,164.0,244.0,104.0,16.0,164.0,28.13,,,,,28.13,28.13,438.0,14.99,23.99
File Folders SKU 21,2023-02-08,18.29,37,677.0,164.0,244.0,102.0,16.0,151.0,28.13,,,,,28.13,28.13,248.0,14.99,23.99
File Folders SKU 21,2023-02-09,18.89,32,604.0,142.0,211.0,91.0,20.0,140.0,28.13,,,,,28.13,28.13,341.0,14.99,23.99
File Folders SKU 21,2023-02-10,18.89,16,302.0,71.0,106.0,45.0,11.0,69.0,28.41,,,,,28.41,28.41,301.0,14.99,23.99
File Folders SKU 21,2023-02-11,18.99,19,361.0,84.0,125.0,54.0,12.0,86.0,28.41,,,,,28.41,28.41,386.0,14.99,23.99
File Folders SKU 21,2023-02-12,18.99,20,380.0,89.0,132.0,57.0,13.0,89.0,28.41,,,,,28.41,28.41,365.0,14.99,23.99
File Folders SKU 21,2023-02-13,18.89,31,586.0,138.0,205.0,88.0,17.0,138.0,28.41,,,,,28.41,28.41,345.0,14.99,23.99
File Folders SKU 21,2023-02-14,18.89,27,510.0,120.0,178.0,76.0,14.0,122.0,28.41,,,,,28.41,28.41,318.0,14.99,23.99
File Folders SKU 21,2023-02-15,18.69,40,748.0,178.0,264.0,112.0,23.0,171.0,28.41,,,,,28.41,28.41,299.0,14.99,23.99
File Folders SKU 21,2023-02-16,18.19,25,455.0,111.0,165.0,68.0,15.0,96.0,28.41,,,,,28.41,28.41,299.0,14.99,23.99
File Folders SKU 21,2023-02-17,18.89,21,397.0,93.0,139.0,60.0,14.0,91.0,25.99,,,,,25.99,25.99,299.0,14.99,23.99
File Folders SKU 21,2023-02-18,18.99,15,285.0,67.0,99.0,43.0,15.0,61.0,25.99,,,,,25.99,25.99,299.0,14.99,23.99
File Folders SKU 21,2023-02-19,18.99,15,285.0,67.0,99.0,43.0,17.0,59.0,25.99,,,,,25.99,25.99,200.0,14.99,23.99
File Folders SKU 21,2023-02-20,18.69,34,635.0,151.0,224.0,95.0,13.0,152.0,25.99,,,,,25.99,25.99,200.0,14.99,23.99
File Folders SKU 21,2023-02-21,18.89,31,586.0,138.0,205.0,88.0,13.0,142.0,25.99,,,,,25.99,25.99,200.0,14.99,23.99
File Folders SKU 21,2023-02-22,18.99,20,380.0,89.0,132.0,57.0,16.0,86.0,25.99,,,,,25.99,25.99,200.0,14.99,23.99
File Folders SKU 21,2023-02-23,18.99,22,418.0,98.0,145.0,63.0,20.0,92.0,25.99,,,,,25.99,25.99,200.0,14.99,23.99
